audio_file,item_nr,original_item_nr,set_nr,answer,correct,condition,condition_theoretical,level,target_instrument,complexity,with_target_in_mix,time_song,song_nr,song_name,practice_item,discrimination,guessing,inattention,difficulty,item_difficulty,condition_difficulty,number_of_datapoints_per_cond,number_of_datapoints_per_item,time_start_Hz,time_end_Hz,time_start_sec,time_end_sec,instrument_lead,instrument_guitar,instrument_piano,instrument_keys,instrument_backing_vocals,instrument_strings,instrument_winds,instrument_bass,instrument_drums,instrument_percussions,instrument_others,used_in_160er,used_in_32er,used_in_package,flagged_item,item_nr_stim,original_audio_file,item_number
b_item2972_set1012_wit_lvl-10_comp6_t212_song26.wav,303,70,18,1,1,38,32,-10,Bass,6,yes,212,26,Dead_Milkmen-Prisoners_Cinema,no,2.086082357,0.43384494,0.997392447,0.600676449,0.600676449,1.014832238,484,44,9349201,9437400,212,214,0,1,0,1,1,0,0,1,1,1,0,yes,yes,yes,no,2972,Bass_ItemNr(2972)_SetNr(1012)_WiT_Level(-10)_Complexity(6)_Time(212)_SongNr(26).wav,b_item368_set154_wit_lvl-10_comp6_t170_song21
b_item2972_set1012_wit_lvl-5_comp6_t212_song26.wav,188,71,18,1,1,32,20,-5,Bass,6,yes,212,26,Dead_Milkmen-Prisoners_Cinema,no,2.086082357,0.43384494,0.997392447,-0.169043583,-0.169043583,0.307570852,488,51,9349201,9437400,212,214,0,1,0,1,1,0,0,1,1,1,0,yes,yes,yes,no,2972,Bass_ItemNr(2972)_SetNr(1012)_WiT_Level(-5)_Complexity(6)_Time(212)_SongNr(26).wav,b_item368_set154_wit_lvl-5_comp6_t170_song21
git_item2284_set715_wot_lvl0_comp7_t152_song26.wav,55,343,103,2,2,30,6,0,Guitar,6,no,152,26,Dead_Milkmen-Prisoners_Cinema,no,2.086082357,0.43384494,0.997392447,-0.198520193,-0.198520193,0.22121542,2322,274,6703201,6791400,152,154,1,1,0,1,1,0,0,1,1,1,0,yes,yes,yes,no,2284,Guitar_ItemNr(2284)_SetNr(715)_WoT_Level(0)_Complexity(7)_Time(152)_SongNr(26).wav,git_item3842_set1090_wot_lvl0_comp7_t274_song14
voc_item2500_set485_wot_lvl0_comp7_t82_song27.wav,43,346,106,2,2,20,5,0,Lead,6,no,82,27,Dreamers_Of_The_Ghetto-Heavy_Love,no,2.086082357,0.43384494,0.997392447,-1.492707982,-1.492707982,-0.862218064,1704,196,3616201,3704400,82,84,1,1,0,1,1,0,0,1,1,0,1,yes,yes,yes,no,2500,Lead_ItemNr(2500)_SetNr(485)_WoT_Level(0)_Complexity(7)_Time(82)_SongNr(27).wav,voc_item2500_set485_wot_lvl0_comp7_t82_song27
git_item3763_set1074_wot_lvl0_comp7_t198_song27.wav,56,345,105,2,2,30,6,0,Guitar,6,no,198,27,Dreamers_Of_The_Ghetto-Heavy_Love,no,2.086082357,0.43384494,0.997392447,-0.390047879,-0.390047879,0.22121542,2322,211,8731801,8820000,198,200,1,1,0,1,1,0,0,1,1,1,0,yes,yes,yes,no,3763,Guitar_ItemNr(3763)_SetNr(1074)_WoT_Level(0)_Complexity(7)_Time(198)_SongNr(27).wav,git_item2284_set715_wot_lvl0_comp7_t152_song26
b_item395_set166_wot_lvl0_comp7_t224_song27.wav,71,344,104,2,2,26,8,0,Bass,6,no,224,27,Dreamers_Of_The_Ghetto-Heavy_Love,no,2.086082357,0.43384494,0.997392447,-0.720323396,-0.720323396,-0.109736873,2322,162,9878401,9966600,224,226,1,1,0,1,1,0,0,1,1,1,0,yes,yes,yes,no,395,Bass_ItemNr(395)_SetNr(166)_WoT_Level(0)_Complexity(7)_Time(224)_SongNr(27).wav,b_item3645_set1158_wot_lvl0_comp7_t306_song14
p_item3079_set358_wit_lvl-5_comp3_t70_song28.wav,217,75,19,1,1,6,23,-5,Piano,3,yes,70,28,Ethan_Hein-Girl_On_A_Bridge,no,2.086082357,0.43384494,0.997392447,-1.627671695,-1.627671695,-1.688165158,493,52,3087001,3175200,70,72,0,0,1,0,0,1,0,0,1,0,0,yes,yes,yes,no,3079,Piano_ItemNr(3079)_SetNr(358)_WiT_Level(-5)_Complexity(3)_Time(70)_SongNr(28).wav,p_item2709_set276_wit_lvl-5_comp3_t32_song23
p_item3079_set358_wit_lvl-10_comp3_t70_song28.wav,256,74,19,1,1,14,27,-10,Piano,3,yes,70,28,Ethan_Hein-Girl_On_A_Bridge,no,2.086082357,0.43384494,0.997392447,-0.987100683,-0.987100683,-0.968466361,497,30,3087001,3175200,70,72,0,0,1,0,0,1,0,0,1,0,0,yes,yes,yes,no,3079,Piano_ItemNr(3079)_SetNr(358)_WiT_Level(-10)_Complexity(3)_Time(70)_SongNr(28).wav,p_item2709_set276_wit_lvl-10_comp3_t32_song23
p_item3079_set358_wit_lvl-15_comp3_t70_song28.wav,332,73,19,1,1,28,35,-15,Piano,3,yes,70,28,Ethan_Hein-Girl_On_A_Bridge,no,2.086082357,0.43384494,0.997392447,0.429339157,0.429339157,0.161741092,600,49,3087001,3175200,70,72,0,0,1,0,0,1,0,0,1,0,0,yes,yes,yes,no,3079,Piano_ItemNr(3079)_SetNr(358)_WiT_Level(-15)_Complexity(3)_Time(70)_SongNr(28).wav,p_item2709_set276_wit_lvl-15_comp3_t32_song23
p_item3079_set358_wit_lvl0_comp3_t70_song28.wav,101,76,19,1,1,1,11,0,Piano,3,yes,70,28,Ethan_Hein-Girl_On_A_Bridge,no,2.086082357,0.43384494,0.997392447,-1.650452865,-1.650452865,-2.077952423,652,54,3087001,3175200,70,72,0,0,1,0,0,1,0,0,1,0,0,yes,yes,yes,no,3079,Piano_ItemNr(3079)_SetNr(358)_WiT_Level(0)_Complexity(3)_Time(70)_SongNr(28).wav,p_item2709_set276_wit_lvl0_comp3_t32_song23
voc_item3644_set974_wot_lvl0_comp7_t168_song31.wav,44,349,109,2,2,20,5,0,Lead,6,no,168,31,Faces_On_Film-Waiting_For_Ga,no,2.086082357,0.43384494,0.997392447,-0.418551105,-0.418551105,-0.862218064,1704,199,7408801,7497000,168,170,1,1,0,1,0,0,0,1,1,1,1,yes,yes,yes,no,3644,Lead_ItemNr(3644)_SetNr(974)_WoT_Level(0)_Complexity(7)_Time(168)_SongNr(31).wav,voc_item3644_set974_wot_lvl0_comp7_t168_song31
git_item3791_set1078_wot_lvl0_comp7_t166_song31.wav,57,348,108,2,2,30,6,0,Guitar,6,no,166,31,Faces_On_Film-Waiting_For_Ga,no,2.086082357,0.43384494,0.997392447,0.915369517,0.915369517,0.22121542,2322,409,7320601,7408800,166,168,1,1,0,1,0,0,0,1,1,1,1,yes,yes,yes,no,3791,Guitar_ItemNr(3791)_SetNr(1078)_WoT_Level(0)_Complexity(7)_Time(166)_SongNr(31).wav,git_item3763_set1074_wot_lvl0_comp7_t198_song27
b_item3622_set1150_wot_lvl0_comp7_t182_song31.wav,72,347,107,2,2,26,8,0,Bass,6,no,182,31,Faces_On_Film-Waiting_For_Ga,no,2.086082357,0.43384494,0.997392447,0.092134677,0.092134677,-0.109736873,2322,269,8026201,8114400,182,184,0,1,0,1,1,0,0,1,1,1,1,yes,yes,yes,no,3622,Bass_ItemNr(3622)_SetNr(1150)_WoT_Level(0)_Complexity(7)_Time(182)_SongNr(31).wav,b_item395_set166_wot_lvl0_comp7_t224_song27
git_item2882_set945_wot_lvl0_comp7_t130_song32.wav,58,350,110,2,2,30,6,0,Guitar,6,no,130,32,Family_Band-Again,no,2.086082357,0.43384494,0.997392447,1.341262466,1.341262466,0.22121542,2322,164,5733001,5821200,130,132,1,1,0,0,1,0,0,1,1,1,1,yes,yes,yes,no,2882,Guitar_ItemNr(2882)_SetNr(945)_WoT_Level(0)_Complexity(7)_Time(130)_SongNr(32).wav,git_item3791_set1078_wot_lvl0_comp7_t166_song31
voc_item2568_set515_wot_lvl0_comp7_t142_song32.wav,381,351,111,2,2,20,5,0,Lead,6,no,142,32,Family_Band-Again,no,NA,NA,NA,NA,NA,NA,NA,NA,6262201,6350400,142,144,1,1,0,0,1,0,0,1,1,1,1,yes,yes,no,yes,2568,Lead_ItemNr(2568)_SetNr(515)_WoT_Level(0)_Complexity(7)_Time(142)_SongNr(32).wav,b_item1365_set596_wit_lvl-15_comp6_t132_song111
git_item2876_set943_wit_lvl0_comp6_t138_song33.wav,130,80,20,1,1,8,14,0,Guitar,6,yes,138,33,Filthy_Bird-I''d_Like_To_Know,no,2.086082357,0.43384494,0.997392447,-2.070694133,-2.070694133,-1.522274506,532,83,6085801,6174000,138,140,1,1,0,0,1,0,0,1,1,1,0,yes,yes,yes,no,2876,Guitar_ItemNr(2876)_SetNr(943)_WiT_Level(0)_Complexity(6)_Time(138)_SongNr(33).wav,git_item739_set228_wit_lvl0_comp6_t140_song3
voc_item933_set165_wit_lvl-10_comp6_t110_song33.wav,273,82,21,1,1,19,29,-10,Lead,6,yes,110,33,Filthy_Bird-I''d_Like_To_Know,no,2.086082357,0.43384494,0.997392447,-0.795640294,-0.795640294,-0.616883299,547,44,4851001,4939200,110,112,1,1,0,0,1,0,0,1,1,1,0,yes,yes,yes,no,933,Lead_ItemNr(933)_SetNr(165)_WiT_Level(-10)_Complexity(6)_Time(110)_SongNr(33).wav,voc_item2528_set496_wit_lvl-10_comp6_t232_song14
git_item2876_set943_wit_lvl-5_comp6_t138_song33.wav,168,79,20,1,1,12,18,-5,Guitar,6,yes,138,33,Filthy_Bird-I''d_Like_To_Know,no,2.086082357,0.43384494,0.997392447,-1.740252975,-1.740252975,-1.134188886,555,45,6085801,6174000,138,140,1,1,0,0,1,0,0,1,1,1,0,yes,yes,yes,no,2876,Guitar_ItemNr(2876)_SetNr(943)_WiT_Level(-5)_Complexity(6)_Time(138)_SongNr(33).wav,git_item739_set228_wit_lvl-5_comp6_t140_song3
voc_item933_set165_wit_lvl-5_comp6_t110_song33.wav,158,83,21,1,1,11,17,-5,Lead,6,yes,110,33,Filthy_Bird-I''d_Like_To_Know,no,2.086082357,0.43384494,0.997392447,-1.709122608,-1.709122608,-1.333268287,564,43,4851001,4939200,110,112,1,1,0,0,1,0,0,1,1,1,0,yes,yes,yes,no,933,Lead_ItemNr(933)_SetNr(165)_WiT_Level(-5)_Complexity(6)_Time(110)_SongNr(33).wav,voc_item2528_set496_wit_lvl-5_comp6_t232_song14
git_item2876_set943_wit_lvl-10_comp6_t138_song33.wav,283,78,20,1,1,21,30,-10,Guitar,6,yes,138,33,Filthy_Bird-I''d_Like_To_Know,no,2.086082357,0.43384494,0.997392447,-0.956346719,-0.956346719,-0.421226975,570,54,6085801,6174000,138,140,1,1,0,0,1,0,0,1,1,1,0,yes,yes,yes,no,2876,Guitar_ItemNr(2876)_SetNr(943)_WiT_Level(-10)_Complexity(6)_Time(138)_SongNr(33).wav,git_item739_set228_wit_lvl-10_comp6_t140_song3
git_item2876_set943_wit_lvl-15_comp6_t138_song33.wav,356,77,20,1,1,36,38,-15,Guitar,6,yes,138,33,Filthy_Bird-I''d_Like_To_Know,no,2.086082357,0.43384494,0.997392447,0.000608617,0.000608617,0.703995531,597,72,6085801,6174000,138,140,1,1,0,0,1,0,0,1,1,1,0,yes,yes,yes,no,2876,Guitar_ItemNr(2876)_SetNr(943)_WiT_Level(-15)_Complexity(6)_Time(138)_SongNr(33).wav,git_item739_set228_wit_lvl-15_comp6_t140_song3
voc_item933_set165_wit_lvl-15_comp6_t110_song33.wav,347,81,21,1,1,35,37,-15,Lead,6,yes,110,33,Filthy_Bird-I''d_Like_To_Know,no,2.086082357,0.43384494,0.997392447,0.107163686,0.107163686,0.510033255,650,45,4851001,4939200,110,112,1,1,0,0,1,0,0,1,1,1,0,yes,yes,yes,no,933,Lead_ItemNr(933)_SetNr(165)_WiT_Level(-15)_Complexity(6)_Time(110)_SongNr(33).wav,voc_item2528_set496_wit_lvl-15_comp6_t232_song14
voc_item933_set165_wit_lvl0_comp6_t110_song33.wav,119,84,21,1,1,5,13,0,Lead,6,yes,110,33,Filthy_Bird-I''d_Like_To_Know,no,2.086082357,0.43384494,0.997392447,-2.113913895,-2.113913895,-1.72228822,716,51,4851001,4939200,110,112,1,1,0,0,1,0,0,1,1,1,0,yes,yes,yes,no,933,Lead_ItemNr(933)_SetNr(165)_WiT_Level(0)_Complexity(6)_Time(110)_SongNr(33).wav,voc_item2528_set496_wit_lvl0_comp6_t232_song14
b_item961_set424_wit_lvl-15_comp6_t136_song34.wav,376,85,22,1,1,40,40,-15,Bass,6,yes,136,34,Fruit_Cathedral-Keep_Me_Runnin,no,2.086082357,0.43384494,0.997392447,1.985495605,1.985495605,2.163687374,331,45,5997601,6085800,136,138,1,1,0,0,1,0,0,1,1,1,0,yes,yes,yes,no,961,Bass_ItemNr(961)_SetNr(424)_WiT_Level(-15)_Complexity(6)_Time(136)_SongNr(34).wav,b_item2972_set1012_wit_lvl-15_comp6_t212_song26
b_item961_set424_wit_lvl0_comp6_t136_song34.wav,151,88,22,1,1,25,16,0,Bass,6,yes,136,34,Fruit_Cathedral-Keep_Me_Runnin,no,2.086082357,0.43384494,0.997392447,-0.22978298,-0.22978298,-0.070315977,349,39,5997601,6085800,136,138,1,1,0,0,1,0,0,1,1,1,0,yes,yes,yes,no,961,Bass_ItemNr(961)_SetNr(424)_WiT_Level(0)_Complexity(6)_Time(136)_SongNr(34).wav,b_item2972_set1012_wit_lvl0_comp6_t212_song26
b_item961_set424_wit_lvl-10_comp6_t136_song34.wav,304,86,22,1,1,38,32,-10,Bass,6,yes,136,34,Fruit_Cathedral-Keep_Me_Runnin,no,2.086082357,0.43384494,0.997392447,0.871724479,0.871724479,1.014832238,484,43,5997601,6085800,136,138,1,1,0,0,1,0,0,1,1,1,0,yes,yes,yes,no,961,Bass_ItemNr(961)_SetNr(424)_WiT_Level(-10)_Complexity(6)_Time(136)_SongNr(34).wav,b_item2972_set1012_wit_lvl-10_comp6_t212_song26
b_item961_set424_wit_lvl-5_comp6_t136_song34.wav,189,87,22,1,1,32,20,-5,Bass,6,yes,136,34,Fruit_Cathedral-Keep_Me_Runnin,no,2.086082357,0.43384494,0.997392447,0.332894481,0.332894481,0.307570852,488,111,5997601,6085800,136,138,1,1,0,0,1,0,0,1,1,1,0,yes,yes,yes,no,961,Bass_ItemNr(961)_SetNr(424)_WiT_Level(-5)_Complexity(6)_Time(136)_SongNr(34).wav,b_item2972_set1012_wit_lvl-5_comp6_t212_song26
git_item3250_set988_wit_lvl0_comp6_t232_song34.wav,131,92,23,1,1,8,14,0,Guitar,6,yes,232,34,Fruit_Cathedral-Keep_Me_Runnin,no,2.086082357,0.43384494,0.997392447,-1.389934731,-1.389934731,-1.522274506,532,47,10231201,10319400,232,234,1,1,0,0,1,0,0,1,1,1,0,yes,yes,yes,no,3250,Guitar_ItemNr(3250)_SetNr(988)_WiT_Level(0)_Complexity(6)_Time(232)_SongNr(34).wav,git_item2876_set943_wit_lvl0_comp6_t138_song33
git_item3250_set988_wit_lvl-5_comp6_t232_song34.wav,169,91,23,1,1,12,18,-5,Guitar,6,yes,232,34,Fruit_Cathedral-Keep_Me_Runnin,no,2.086082357,0.43384494,0.997392447,-0.891880477,-0.891880477,-1.134188886,555,48,10231201,10319400,232,234,1,1,0,0,1,0,0,1,1,1,0,yes,yes,yes,no,3250,Guitar_ItemNr(3250)_SetNr(988)_WiT_Level(-5)_Complexity(6)_Time(232)_SongNr(34).wav,git_item2876_set943_wit_lvl-5_comp6_t138_song33
git_item3250_set988_wit_lvl-10_comp6_t232_song34.wav,284,90,23,1,1,21,30,-10,Guitar,6,yes,232,34,Fruit_Cathedral-Keep_Me_Runnin,no,2.086082357,0.43384494,0.997392447,-0.232452762,-0.232452762,-0.421226975,570,83,10231201,10319400,232,234,1,1,0,0,1,0,0,1,1,1,0,yes,yes,yes,no,3250,Guitar_ItemNr(3250)_SetNr(988)_WiT_Level(-10)_Complexity(6)_Time(232)_SongNr(34).wav,git_item2876_set943_wit_lvl-10_comp6_t138_song33
git_item3250_set988_wit_lvl-15_comp6_t232_song34.wav,357,89,23,1,1,36,38,-15,Guitar,6,yes,232,34,Fruit_Cathedral-Keep_Me_Runnin,no,2.086082357,0.43384494,0.997392447,0.942574314,0.942574314,0.703995531,597,44,10231201,10319400,232,234,1,1,0,0,1,0,0,1,1,1,0,yes,yes,yes,no,3250,Guitar_ItemNr(3250)_SetNr(988)_WiT_Level(-15)_Complexity(6)_Time(232)_SongNr(34).wav,git_item2876_set943_wit_lvl-15_comp6_t138_song33
voc_item1136_set195_wot_lvl0_comp4_t92_song34.wav,2,352,112,2,2,13,1,0,Lead,3,no,92,34,Fruit_Cathedral-Keep_Me_Runnin,no,2.086082357,0.43384494,0.997392447,-1.201419146,-1.201419146,-1.259999631,2322,160,4057201,4145400,92,94,1,1,0,0,0,0,0,1,1,0,0,yes,yes,yes,no,1136,Lead_ItemNr(1136)_SetNr(195)_WoT_Level(0)_Complexity(4)_Time(92)_SongNr(34).wav,voc_item1136_set195_wot_lvl0_comp4_t92_song34
b_item3241_set1062_wit_lvl-15_comp6_t174_song35.wav,377,93,24,1,1,40,40,-15,Bass,6,yes,174,35,Grants-Punch_Drunk,no,2.086082357,0.43384494,0.997392447,2.097072935,2.097072935,2.163687374,331,71,7673401,7761600,174,176,1,0,1,1,1,0,0,1,1,0,0,yes,yes,yes,no,3241,Bass_ItemNr(3241)_SetNr(1062)_WiT_Level(-15)_Complexity(6)_Time(174)_SongNr(35).wav,b_item961_set424_wit_lvl-15_comp6_t136_song34
b_item3241_set1062_wit_lvl0_comp6_t174_song35.wav,152,96,24,1,1,25,16,0,Bass,6,yes,174,35,Grants-Punch_Drunk,no,2.086082357,0.43384494,0.997392447,-0.184949606,-0.184949606,-0.070315977,349,29,7673401,7761600,174,176,1,0,1,1,1,0,0,1,1,0,0,yes,yes,yes,no,3241,Bass_ItemNr(3241)_SetNr(1062)_WiT_Level(0)_Complexity(6)_Time(174)_SongNr(35).wav,b_item961_set424_wit_lvl0_comp6_t136_song34
b_item3241_set1062_wit_lvl-10_comp6_t174_song35.wav,305,94,24,1,1,38,32,-10,Bass,6,yes,174,35,Grants-Punch_Drunk,no,2.086082357,0.43384494,0.997392447,0.975852005,0.975852005,1.014832238,484,75,7673401,7761600,174,176,1,0,1,1,1,0,0,1,1,0,0,yes,yes,yes,no,3241,Bass_ItemNr(3241)_SetNr(1062)_WiT_Level(-10)_Complexity(6)_Time(174)_SongNr(35).wav,b_item961_set424_wit_lvl-10_comp6_t136_song34
b_item3241_set1062_wit_lvl-5_comp6_t174_song35.wav,190,95,24,1,1,32,20,-5,Bass,6,yes,174,35,Grants-Punch_Drunk,no,2.086082357,0.43384494,0.997392447,0.494258905,0.494258905,0.307570852,488,37,7673401,7761600,174,176,1,0,1,1,1,0,0,1,1,0,0,yes,yes,yes,no,3241,Bass_ItemNr(3241)_SetNr(1062)_WiT_Level(-5)_Complexity(6)_Time(174)_SongNr(35).wav,b_item961_set424_wit_lvl-5_comp6_t136_song34
p_item3473_set436_wot_lvl0_comp4_t148_song35.wav,24,353,113,2,2,24,3,0,Piano,3,no,148,35,Grants-Punch_Drunk,no,2.086082357,0.43384494,0.997392447,0.257857186,0.257857186,-0.152546894,2322,213,6526801,6615000,148,150,0,0,1,0,1,0,0,1,1,0,0,yes,yes,yes,no,3473,Piano_ItemNr(3473)_SetNr(436)_WoT_Level(0)_Complexity(4)_Time(148)_SongNr(35).wav,p_item3473_set436_wot_lvl0_comp4_t148_song35
voc_item3352_set852_wit_lvl-15_comp3_t86_song36.wav,311,97,25,1,1,29,33,-15,Lead,3,yes,86,36,Helado_Negro-Mitad_Del_Mundo,no,2.086082357,0.43384494,0.997392447,1.087570055,1.087570055,0.143055579,454,53,3792601,3880800,86,88,1,0,0,1,0,0,0,0,0,0,1,yes,yes,yes,no,3352,Lead_ItemNr(3352)_SetNr(852)_WiT_Level(-15)_Complexity(3)_Time(86)_SongNr(36).wav,voc_item2389_set447_wit_lvl-15_comp3_t20_song21
voc_item3352_set852_wit_lvl0_comp3_t86_song36.wav,80,100,25,1,1,2,9,0,Lead,3,yes,86,36,Helado_Negro-Mitad_Del_Mundo,no,2.086082357,0.43384494,0.997392447,-1.173456011,-1.173456011,-2.094545719,516,41,3792601,3880800,86,88,1,0,0,1,0,0,0,0,0,0,1,yes,yes,yes,no,3352,Lead_ItemNr(3352)_SetNr(852)_WiT_Level(0)_Complexity(3)_Time(86)_SongNr(36).wav,voc_item2389_set447_wit_lvl0_comp3_t20_song21
voc_item3352_set852_wit_lvl-5_comp3_t86_song36.wav,196,99,25,1,1,7,21,-5,Lead,3,yes,86,36,Helado_Negro-Mitad_Del_Mundo,no,2.086082357,0.43384494,0.997392447,-0.622153783,-0.622153783,-1.704989129,557,42,3792601,3880800,86,88,1,0,0,1,0,0,0,0,0,0,1,yes,yes,yes,no,3352,Lead_ItemNr(3352)_SetNr(852)_WiT_Level(-5)_Complexity(3)_Time(86)_SongNr(36).wav,voc_item2389_set447_wit_lvl-5_comp3_t20_song21
voc_item3352_set852_wit_lvl-10_comp3_t86_song36.wav,235,98,25,1,1,15,25,-10,Lead,3,yes,86,36,Helado_Negro-Mitad_Del_Mundo,no,2.086082357,0.43384494,0.997392447,0.064295072,0.064295072,-0.985410454,619,47,3792601,3880800,86,88,1,0,0,1,0,0,0,0,0,0,1,yes,yes,yes,no,3352,Lead_ItemNr(3352)_SetNr(852)_WiT_Level(-10)_Complexity(3)_Time(86)_SongNr(36).wav,voc_item2389_set447_wit_lvl-10_comp3_t20_song21
git_item882_set267_wit_lvl0_comp6_t230_song37.wav,132,108,27,1,1,8,14,0,Guitar,6,yes,230,37,Hezekiah_Jones-Borrowed_Heart,no,2.086082357,0.43384494,0.997392447,-1.411317503,-1.411317503,-1.522274506,532,66,10143001,10231200,230,232,0,1,0,0,0,1,0,1,1,1,1,yes,yes,yes,no,882,Guitar_ItemNr(882)_SetNr(267)_WiT_Level(0)_Complexity(6)_Time(230)_SongNr(37).wav,git_item3250_set988_wit_lvl0_comp6_t232_song34
git_item882_set267_wit_lvl-5_comp6_t230_song37.wav,170,107,27,1,1,12,18,-5,Guitar,6,yes,230,37,Hezekiah_Jones-Borrowed_Heart,no,2.086082357,0.43384494,0.997392447,-1.215132336,-1.215132336,-1.134188886,555,41,10143001,10231200,230,232,0,1,0,0,0,1,0,1,1,1,1,yes,yes,yes,no,882,Guitar_ItemNr(882)_SetNr(267)_WiT_Level(-5)_Complexity(6)_Time(230)_SongNr(37).wav,git_item3250_set988_wit_lvl-5_comp6_t232_song34
git_item882_set267_wit_lvl-10_comp6_t230_song37.wav,285,106,27,1,1,21,30,-10,Guitar,6,yes,230,37,Hezekiah_Jones-Borrowed_Heart,no,2.086082357,0.43384494,0.997392447,-0.336314406,-0.336314406,-0.421226975,570,103,10143001,10231200,230,232,0,1,0,0,0,1,0,1,1,1,1,yes,yes,yes,no,882,Guitar_ItemNr(882)_SetNr(267)_WiT_Level(-10)_Complexity(6)_Time(230)_SongNr(37).wav,git_item3250_set988_wit_lvl-10_comp6_t232_song34
git_item882_set267_wit_lvl-15_comp6_t230_song37.wav,358,105,27,1,1,36,38,-15,Guitar,6,yes,230,37,Hezekiah_Jones-Borrowed_Heart,no,2.086082357,0.43384494,0.997392447,0.625027989,0.625027989,0.703995531,597,82,10143001,10231200,230,232,0,1,0,0,0,1,0,1,1,1,1,yes,yes,yes,no,882,Guitar_ItemNr(882)_SetNr(267)_WiT_Level(-15)_Complexity(6)_Time(230)_SongNr(37).wav,git_item3250_set988_wit_lvl-15_comp6_t232_song34
voc_item3199_set770_wot_lvl0_comp7_t214_song37.wav,45,354,114,2,2,20,5,0,Lead,6,no,214,37,Hezekiah_Jones-Borrowed_Heart,no,2.086082357,0.43384494,0.997392447,-1.504409504,-1.504409504,-0.862218064,1704,245,9437401,9525600,214,216,1,1,0,0,0,1,0,1,1,1,1,yes,yes,yes,no,3199,Lead_ItemNr(3199)_SetNr(770)_WoT_Level(0)_Complexity(7)_Time(214)_SongNr(37).wav,voc_item3199_set770_wot_lvl0_comp7_t214_song37
b_item2486_set961_wit_lvl0_comp6_t180_song37.wav,385,104,26,1,1,25,16,0,Bass,6,yes,180,37,Hezekiah_Jones-Borrowed_Heart,no,NA,NA,NA,NA,NA,NA,NA,NA,7938001,8026200,180,182,1,1,0,0,0,0,0,1,1,1,1,yes,yes,no,yes,2486,Bass_ItemNr(2486)_SetNr(961)_WiT_Level(0)_Complexity(6)_Time(180)_SongNr(37).wav,voc_item1535_set258_wit_lvl0_comp3_t52_song93
b_item2486_set961_wit_lvl-5_comp6_t180_song37.wav,387,103,26,1,1,32,20,-5,Bass,6,yes,180,37,Hezekiah_Jones-Borrowed_Heart,no,NA,NA,NA,NA,NA,NA,NA,NA,7938001,8026200,180,182,1,1,0,0,0,0,0,1,1,1,1,yes,yes,no,yes,2486,Bass_ItemNr(2486)_SetNr(961)_WiT_Level(-5)_Complexity(6)_Time(180)_SongNr(37).wav,b_item2934_set1004_wit_lvl0_comp6_t138_song49
b_item2486_set961_wit_lvl-10_comp6_t180_song37.wav,392,102,26,1,1,38,32,-10,Bass,6,yes,180,37,Hezekiah_Jones-Borrowed_Heart,no,NA,NA,NA,NA,NA,NA,NA,NA,7938001,8026200,180,182,1,1,0,0,0,0,0,1,1,1,1,yes,yes,no,yes,2486,Bass_ItemNr(2486)_SetNr(961)_WiT_Level(-10)_Complexity(6)_Time(180)_SongNr(37).wav,b_item811_set364_wit_lvl-10_comp3_t18_song80
b_item2486_set961_wit_lvl-15_comp6_t180_song37.wav,400,101,26,1,1,40,40,-15,Bass,6,yes,180,37,Hezekiah_Jones-Borrowed_Heart,no,NA,NA,NA,NA,NA,NA,NA,NA,7938001,8026200,180,182,1,1,0,0,0,0,0,1,1,1,1,yes,yes,no,yes,2486,Bass_ItemNr(2486)_SetNr(961)_WiT_Level(-15)_Complexity(6)_Time(180)_SongNr(37).wav,b_item3589_set1138_wit_lvl-15_comp6_t82_song1
git_item3724_set1064_wit_lvl0_comp6_t194_song38.wav,133,112,28,1,1,8,14,0,Guitar,6,yes,194,38,Hop_Along-Sister_Cities,no,2.086082357,0.43384494,0.997392447,-1.356332229,-1.356332229,-1.522274506,532,39,8555401,8643600,194,196,1,1,0,1,1,0,0,1,1,0,0,yes,yes,yes,no,3724,Guitar_ItemNr(3724)_SetNr(1064)_WiT_Level(0)_Complexity(6)_Time(194)_SongNr(38).wav,git_item882_set267_wit_lvl0_comp6_t230_song37
git_item3724_set1064_wit_lvl-5_comp6_t194_song38.wav,171,111,28,1,1,12,18,-5,Guitar,6,yes,194,38,Hop_Along-Sister_Cities,no,2.086082357,0.43384494,0.997392447,-1.209424694,-1.209424694,-1.134188886,555,46,8555401,8643600,194,196,1,1,0,1,1,0,0,1,1,0,0,yes,yes,yes,no,3724,Guitar_ItemNr(3724)_SetNr(1064)_WiT_Level(-5)_Complexity(6)_Time(194)_SongNr(38).wav,git_item882_set267_wit_lvl-5_comp6_t230_song37
git_item3724_set1064_wit_lvl-10_comp6_t194_song38.wav,286,110,28,1,1,21,30,-10,Guitar,6,yes,194,38,Hop_Along-Sister_Cities,no,2.086082357,0.43384494,0.997392447,-0.536815985,-0.536815985,-0.421226975,570,50,8555401,8643600,194,196,1,1,0,1,1,0,0,1,1,0,0,yes,yes,yes,no,3724,Guitar_ItemNr(3724)_SetNr(1064)_WiT_Level(-10)_Complexity(6)_Time(194)_SongNr(38).wav,git_item882_set267_wit_lvl-10_comp6_t230_song37
